Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily,MonthStart,Period,Is_Weekday,3_month_mean
2022,8,Aug,Friday,Normal Weekday,Metrobus,306550,2022-08-01,Post-2021,True,302450.0
2022,8,Aug,Monday,Normal Weekday,Metrobus,293200,2022-08-01,Post-2021,True,300983.3333333333
2022,8,Aug,Thursday,Normal Weekday,Metrobus,316400,2022-08-01,Post-2021,True,305383.3333333333
2022,8,Aug,Tuesday,Normal Weekday,Metrobus,314050,2022-08-01,Post-2021,True,307883.3333333333
2022,8,Aug,Wednesday,Normal Weekday,Metrobus,321250,2022-08-01,Post-2021,True,317233.3333333333
2022,9,Sep,Friday,Normal Weekday,Metrobus,304800,2022-09-01,Post-2021,True,313366.6666666667
2022,9,Sep,Monday,Normal Weekday,Metrobus,299000,2022-09-01,Post-2021,True,308350.0
2022,9,Sep,Thursday,Normal Weekday,Metrobus,322250,2022-09-01,Post-2021,True,308683.3333333333
2022,9,Sep,Tuesday,Normal Weekday,Metrobus,323300,2022-09-01,Post-2021,True,314850.0
2022,9,Sep,Wednesday,Normal Weekday,Metrobus,328550,2022-09-01,Post-2021,True,324700.0
2022,10,Oct,Friday,Normal Weekday,Metrobus,296500,2022-10-01,Post-2021,True,316116.6666666667
2022,10,Oct,Monday,Normal Weekday,Metrobus,296250,2022-10-01,Post-2021,True,307100.0
2022,10,Oct,Thursday,Normal Weekday,Metrobus,309100,2022-10-01,Post-2021,True,300616.6666666667
2022,10,Oct,Tuesday,Normal Weekday,Metrobus,333350,2022-10-01,Post-2021,True,312900.0
2022,10,Oct,Wednesday,Normal Weekday,Metrobus,320450,2022-10-01,Post-2021,True,320966.6666666667
2022,11,Nov,Friday,Normal Weekday,Metrobus,335600,2022-11-01,Post-2021,True,329800.0
2022,11,Nov,Monday,Normal Weekday,Metrobus,302000,2022-11-01,Post-2021,True,319350.0
2022,11,Nov,Thursday,Normal Weekday,Metrobus,340550,2022-11-01,Post-2021,True,326050.0
2022,11,Nov,Tuesday,Normal Weekday,Metrobus,332100,2022-11-01,Post-2021,True,324883.3333333333
2022,11,Nov,Wednesday,Normal Weekday,Metrobus,335050,2022-11-01,Post-2021,True,335900.0
2022,12,Dec,Friday,Normal Weekday,Metrobus,334350,2022-12-01,Post-2021,True,333833.3333333333
2022,12,Dec,Monday,Normal Weekday,Metrobus,290250,2022-12-01,Post-2021,True,319883.3333333333
2022,12,Dec,Thursday,Normal Weekday,Metrobus,334850,2022-12-01,Post-2021,True,319816.6666666667
2022,12,Dec,Tuesday,Normal Weekday,Metrobus,317800,2022-12-01,Post-2021,True,314300.0
2022,12,Dec,Wednesday,Normal Weekday,Metrobus,322950,2022-12-01,Post-2021,True,325200.0
2023,1,Jan,Monday,Normal Weekday,Metrobus,311450,2023-01-01,Post-2021,True,317400.0
2023,1,Jan,Tuesday,Normal Weekday,Metrobus,346650,2023-01-01,Post-2021,True,327016.6666666667
2023,2,Feb,Friday,Normal Weekday,Metrobus,330350,2023-02-01,Post-2021,True,329483.3333333333
2023,2,Feb,Monday,Normal Weekday,Metrobus,361200,2023-02-01,Post-2021,True,346066.6666666667
2023,2,Feb,Thursday,Normal Weekday,Metrobus,353450,2023-02-01,Post-2021,True,348333.3333333333
2023,2,Feb,Tuesday,Normal Weekday,Metrobus,383900,2023-02-01,Post-2021,True,366183.3333333333
2023,2,Feb,Wednesday,Normal Weekday,Metrobus,370800,2023-02-01,Post-2021,True,369383.3333333333
2023,3,Mar,Friday,Normal Weekday,Metrobus,382700,2023-03-01,Post-2021,True,379133.3333333333
2023,3,Mar,Monday,Normal Weekday,Metrobus,373150,2023-03-01,Post-2021,True,375550.0
2023,3,Mar,Thursday,Normal Weekday,Metrobus,403250,2023-03-01,Post-2021,True,386366.6666666667
2023,3,Mar,Tuesday,Normal Weekday,Metrobus,398050,2023-03-01,Post-2021,True,391483.3333333333
2023,3,Mar,Wednesday,Normal Weekday,Metrobus,403050,2023-03-01,Post-2021,True,401450.0
2023,4,Apr,Friday,Normal Weekday,Metrobus,386000,2023-04-01,Post-2021,True,395700.0
2023,4,Apr,Monday,Normal Weekday,Metrobus,356850,2023-04-01,Post-2021,True,381966.6666666667
2023,4,Apr,Thursday,Normal Weekday,Metrobus,391600,2023-04-01,Post-2021,True,378150.0
2023,4,Apr,Tuesday,Normal Weekday,Metrobus,402800,2023-04-01,Post-2021,True,383750.0
2023,4,Apr,Wednesday,Normal Weekday,Metrobus,405300,2023-04-01,Post-2021,True,399900.0
2023,5,May,Friday,Normal Weekday,Metrobus,361050,2023-05-01,Post-2021,True,389716.6666666667
2023,5,May,Monday,Normal Weekday,Metrobus,359450,2023-05-01,Post-2021,True,375266.6666666667
2023,5,May,Thursday,Normal Weekday,Metrobus,387800,2023-05-01,Post-2021,True,369433.3333333333
2023,5,May,Tuesday,Normal Weekday,Metrobus,375650,2023-05-01,Post-2021,True,374300.0
2023,5,May,Wednesday,Normal Weekday,Metrobus,381200,2023-05-01,Post-2021,True,381550.0
2023,6,Jun,Friday,Normal Weekday,Metrobus,340300,2023-06-01,Post-2021,True,365716.6666666667
2023,6,Jun,Monday,Normal Weekday,Metrobus,325100,2023-06-01,Post-2021,True,348866.6666666667
2023,6,Jun,Thursday,Normal Weekday,Metrobus,358750,2023-06-01,Post-2021,True,341383.3333333333
2023,6,Jun,Tuesday,Normal Weekday,Metrobus,359600,2023-06-01,Post-2021,True,347816.6666666667
2023,6,Jun,Wednesday,Normal Weekday,Metrobus,359150,2023-06-01,Post-2021,True,359166.6666666667
2023,7,Jul,Friday,Normal Weekday,Metrobus,360700,2023-07-01,Post-2021,True,359816.6666666667
2023,7,Jul,Monday,Normal Weekday,Metrobus,356450,2023-07-01,Post-2021,True,358766.6666666667
2023,7,Jul,Thursday,Normal Weekday,Metrobus,374900,2023-07-01,Post-2021,True,364016.6666666667
2023,7,Jul,Tuesday,Normal Weekday,Metrobus,374650,2023-07-01,Post-2021,True,368666.6666666667
2023,7,Jul,Wednesday,Normal Weekday,Metrobus,384700,2023-07-01,Post-2021,True,378083.3333333333
2023,8,Aug,Friday,Normal Weekday,Metrobus,365900,2023-08-01,Post-2021,True,375083.3333333333
2023,8,Aug,Monday,Normal Weekday,Metrobus,369400,2023-08-01,Post-2021,True,373333.3333333333
2023,8,Aug,Thursday,Normal Weekday,Metrobus,393950,2023-08-01,Post-2021,True,376416.6666666667
2023,8,Aug,Tuesday,Normal Weekday,Metrobus,389100,2023-08-01,Post-2021,True,384150.0
2023,8,Aug,Wednesday,Normal Weekday,Metrobus,394350,2023-08-01,Post-2021,True,392466.6666666667
2023,9,Sep,Friday,Normal Weekday,Metrobus,346150,2023-09-01,Post-2021,True,376533.3333333333
2023,9,Sep,Monday,Normal Weekday,Metrobus,368000,2023-09-01,Post-2021,True,369500.0
2023,9,Sep,Thursday,Normal Weekday,Metrobus,397650,2023-09-01,Post-2021,True,370600.0
2023,9,Sep,Tuesday,Normal Weekday,Metrobus,392550,2023-09-01,Post-2021,True,386066.6666666667
2023,9,Sep,Wednesday,Normal Weekday,Metrobus,404450,2023-09-01,Post-2021,True,398216.6666666667
2023,10,Oct,Friday,Normal Weekday,Metrobus,388900,2023-10-01,Post-2021,True,395300.0
2023,10,Oct,Monday,Normal Weekday,Metrobus,373550,2023-10-01,Post-2021,True,388966.6666666667
2023,10,Oct,Thursday,Normal Weekday,Metrobus,394450,2023-10-01,Post-2021,True,385633.3333333333
2023,10,Oct,Tuesday,Normal Weekday,Metrobus,392450,2023-10-01,Post-2021,True,386816.6666666667
2023,10,Oct,Wednesday,Normal Weekday,Metrobus,401400,2023-10-01,Post-2021,True,396100.0
2023,11,Nov,Friday,Normal Weekday,Metrobus,391050,2023-11-01,Post-2021,True,394966.6666666667
2023,11,Nov,Monday,Normal Weekday,Metrobus,366950,2023-11-01,Post-2021,True,386466.6666666667
2023,11,Nov,Thursday,Normal Weekday,Metrobus,411700,2023-11-01,Post-2021,True,389900.0
2023,11,Nov,Tuesday,Normal Weekday,Metrobus,406100,2023-11-01,Post-2021,True,394916.6666666667
2023,11,Nov,Wednesday,Normal Weekday,Metrobus,392900,2023-11-01,Post-2021,True,403566.6666666667
2023,12,Dec,Friday,Normal Weekday,Metrobus,375700,2023-12-01,Post-2021,True,391566.6666666667
2023,12,Dec,Monday,Normal Weekday,Metrobus,353450,2023-12-01,Post-2021,True,374016.6666666667
2023,12,Dec,Thursday,Normal Weekday,Metrobus,406250,2023-12-01,Post-2021,True,378466.6666666667
2023,12,Dec,Tuesday,Normal Weekday,Metrobus,380200,2023-12-01,Post-2021,True,379966.6666666667
2023,12,Dec,Wednesday,Normal Weekday,Metrobus,381900,2023-12-01,Post-2021,True,389450.0
2024,1,Jan,Tuesday,Normal Weekday,Metrobus,388550,2024-01-01,Post-2021,True,383550.0
2024,1,Jan,Wednesday,Normal Weekday,Metrobus,401700,2024-01-01,Post-2021,True,390716.6666666667
2024,2,Feb,Friday,Normal Weekday,Metrobus,404350,2024-02-01,Post-2021,True,398200.0
2024,2,Feb,Monday,Normal Weekday,Metrobus,413700,2024-02-01,Post-2021,True,406583.3333333333
2024,2,Feb,Thursday,Normal Weekday,Metrobus,432150,2024-02-01,Post-2021,True,416733.3333333333
2024,2,Feb,Tuesday,Normal Weekday,Metrobus,435650,2024-02-01,Post-2021,True,427166.6666666667
2024,2,Feb,Wednesday,Normal Weekday,Metrobus,430800,2024-02-01,Post-2021,True,432866.6666666667
2024,3,Mar,Friday,Normal Weekday,Metrobus,429300,2024-03-01,Post-2021,True,431916.6666666667
2024,3,Mar,Monday,Normal Weekday,Metrobus,430500,2024-03-01,Post-2021,True,430200.0
2024,3,Mar,Thursday,Normal Weekday,Metrobus,455750,2024-03-01,Post-2021,True,438516.6666666667
2024,3,Mar,Tuesday,Normal Weekday,Metrobus,446350,2024-03-01,Post-2021,True,444200.0
2024,3,Mar,Wednesday,Normal Weekday,Metrobus,448250,2024-03-01,Post-2021,True,450116.6666666667
2024,4,Apr,Friday,Normal Weekday,Metrobus,364550,2024-04-01,Post-2021,True,419716.6666666667
2024,4,Apr,Monday,Normal Weekday,Metrobus,382800,2024-04-01,Post-2021,True,398533.3333333333
2024,4,Apr,Thursday,Normal Weekday,Metrobus,407950,2024-04-01,Post-2021,True,385100.0
2024,4,Apr,Tuesday,Normal Weekday,Metrobus,410150,2024-04-01,Post-2021,True,400300.0
2024,4,Apr,Wednesday,Normal Weekday,Metrobus,406900,2024-04-01,Post-2021,True,408333.3333333333
2024,5,May,Friday,Normal Weekday,Metrobus,360800,2024-05-01,Post-2021,True,392616.6666666667
2024,5,May,Monday,Normal Weekday,Metrobus,365150,2024-05-01,Post-2021,True,377616.6666666667
2024,5,May,Thursday,Normal Weekday,Metrobus,390200,2024-05-01,Post-2021,True,372050.0
2024,5,May,Tuesday,Normal Weekday,Metrobus,392100,2024-05-01,Post-2021,True,382483.3333333333
2024,5,May,Wednesday,Normal Weekday,Metrobus,397950,2024-05-01,Post-2021,True,393416.6666666667
2024,6,Jun,Friday,Normal Weekday,Metrobus,354100,2024-06-01,Post-2021,True,381383.3333333333
2024,6,Jun,Monday,Normal Weekday,Metrobus,347300,2024-06-01,Post-2021,True,366450.0
2024,6,Jun,Thursday,Normal Weekday,Metrobus,374500,2024-06-01,Post-2021,True,358633.3333333333
2024,6,Jun,Tuesday,Normal Weekday,Metrobus,360200,2024-06-01,Post-2021,True,360666.6666666667
2024,6,Jun,Wednesday,Normal Weekday,Metrobus,369300,2024-06-01,Post-2021,True,368000.0
2024,7,Jul,Friday,Normal Weekday,Metrobus,384550,2024-07-01,Post-2021,True,371350.0
2024,7,Jul,Monday,Normal Weekday,Metrobus,374200,2024-07-01,Post-2021,True,376016.6666666667
2024,7,Jul,Thursday,Normal Weekday,Metrobus,400350,2024-07-01,Post-2021,True,386366.6666666667
2024,7,Jul,Tuesday,Normal Weekday,Metrobus,417900,2024-07-01,Post-2021,True,397483.3333333333
2024,7,Jul,Wednesday,Normal Weekday,Metrobus,418650,2024-07-01,Post-2021,True,412300.0
2024,8,Aug,Friday,Normal Weekday,Metrobus,393400,2024-08-01,Post-2021,True,409983.3333333333
2024,8,Aug,Monday,Normal Weekday,Metrobus,400700,2024-08-01,Post-2021,True,404250.0
2024,8,Aug,Thursday,Normal Weekday,Metrobus,431250,2024-08-01,Post-2021,True,408450.0
2024,8,Aug,Tuesday,Normal Weekday,Metrobus,423950,2024-08-01,Post-2021,True,418633.3333333333
2024,8,Aug,Wednesday,Normal Weekday,Metrobus,424100,2024-08-01,Post-2021,True,426433.3333333333
2024,9,Sep,Friday,Normal Weekday,Metrobus,371750,2024-09-01,Post-2021,True,406600.0
2024,9,Sep,Monday,Normal Weekday,Metrobus,362850,2024-09-01,Post-2021,True,386233.3333333333
2024,9,Sep,Thursday,Normal Weekday,Metrobus,398150,2024-09-01,Post-2021,True,377583.3333333333
2024,9,Sep,Tuesday,Normal Weekday,Metrobus,413500,2024-09-01,Post-2021,True,391500.0
2024,9,Sep,Wednesday,Normal Weekday,Metrobus,404300,2024-09-01,Post-2021,True,405316.6666666667
2024,10,Oct,Friday,Normal Weekday,Metrobus,370700,2024-10-01,Post-2021,True,396166.6666666667
2024,10,Oct,Monday,Normal Weekday,Metrobus,383400,2024-10-01,Post-2021,True,386133.3333333333
2024,10,Oct,Thursday,Normal Weekday,Metrobus,415000,2024-10-01,Post-2021,True,389700.0
2024,10,Oct,Tuesday,Normal Weekday,Metrobus,417100,2024-10-01,Post-2021,True,405166.6666666667
2024,10,Oct,Wednesday,Normal Weekday,Metrobus,419200,2024-10-01,Post-2021,True,417100.0
2024,11,Nov,Friday,Normal Weekday,Metrobus,376300,2024-11-01,Post-2021,True,404200.0
2024,11,Nov,Monday,Normal Weekday,Metrobus,352150,2024-11-01,Post-2021,True,382550.0
2024,11,Nov,Thursday,Normal Weekday,Metrobus,402600,2024-11-01,Post-2021,True,377016.6666666667
2024,11,Nov,Tuesday,Normal Weekday,Metrobus,408050,2024-11-01,Post-2021,True,387600.0
2024,11,Nov,Wednesday,Normal Weekday,Metrobus,376800,2024-11-01,Post-2021,True,395816.6666666667
2024,12,Dec,Friday,Normal Weekday,Metrobus,365350,2024-12-01,Post-2021,True,383400.0
2024,12,Dec,Monday,Normal Weekday,Metrobus,353700,2024-12-01,Post-2021,True,365283.3333333333
2024,12,Dec,Thursday,Normal Weekday,Metrobus,398150,2024-12-01,Post-2021,True,372400.0
2024,12,Dec,Tuesday,Normal Weekday,Metrobus,395000,2024-12-01,Post-2021,True,382283.3333333333
2024,12,Dec,Wednesday,Normal Weekday,Metrobus,402650,2024-12-01,Post-2021,True,398600.0
2025,1,Jan,Friday,Normal Weekday,Metrobus,368400,2025-01-01,Post-2021,True,388683.3333333333
2025,1,Jan,Thursday,Normal Weekday,Metrobus,379750,2025-01-01,Post-2021,True,383600.0
2025,1,Jan,Wednesday,Normal Weekday,Metrobus,359250,2025-01-01,Post-2021,True,369133.3333333333
2025,2,Feb,Friday,Normal Weekday,Metrobus,380750,2025-02-01,Post-2021,True,373250.0
2025,2,Feb,Monday,Normal Weekday,Metrobus,375550,2025-02-01,Post-2021,True,371850.0
2025,2,Feb,Thursday,Normal Weekday,Metrobus,400300,2025-02-01,Post-2021,True,385533.3333333333
2025,2,Feb,Tuesday,Normal Weekday,Metrobus,399050,2025-02-01,Post-2021,True,391633.3333333333
2025,2,Feb,Wednesday,Normal Weekday,Metrobus,398500,2025-02-01,Post-2021,True,399283.3333333333
2025,3,Mar,Friday,Normal Weekday,Metrobus,412850,2025-03-01,Post-2021,True,403466.6666666667
2025,3,Mar,Monday,Normal Weekday,Metrobus,417000,2025-03-01,Post-2021,True,409450.0
2025,3,Mar,Thursday,Normal Weekday,Metrobus,441750,2025-03-01,Post-2021,True,423866.6666666667
2025,3,Mar,Tuesday,Normal Weekday,Metrobus,446750,2025-03-01,Post-2021,True,435166.6666666667
2025,3,Mar,Wednesday,Normal Weekday,Metrobus,442250,2025-03-01,Post-2021,True,443583.3333333333
2025,4,Apr,Friday,Normal Weekday,Metrobus,393200,2025-04-01,Post-2021,True,427400.0
2025,4,Apr,Monday,Normal Weekday,Metrobus,404100,2025-04-01,Post-2021,True,413183.3333333333
2025,4,Apr,Thursday,Normal Weekday,Metrobus,401150,2025-04-01,Post-2021,True,399483.3333333333
2025,4,Apr,Tuesday,Normal Weekday,Metrobus,399850,2025-04-01,Post-2021,True,401700.0
2025,4,Apr,Wednesday,Normal Weekday,Metrobus,412400,2025-04-01,Post-2021,True,404466.6666666667
2025,5,May,Friday,Normal Weekday,Metrobus,381900,2025-05-01,Post-2021,True,398050.0
2025,5,May,Monday,Normal Weekday,Metrobus,388750,2025-05-01,Post-2021,True,394350.0
2025,5,May,Thursday,Normal Weekday,Metrobus,414850,2025-05-01,Post-2021,True,395166.6666666667
2025,5,May,Tuesday,Normal Weekday,Metrobus,411300,2025-05-01,Post-2021,True,404966.6666666667
2025,5,May,Wednesday,Normal Weekday,Metrobus,387700,2025-05-01,Post-2021,True,404616.6666666667
2025,6,Jun,Friday,Normal Weekday,Metrobus,352450,2025-06-01,Post-2021,True,383816.6666666667
2025,6,Jun,Monday,Normal Weekday,Metrobus,345600,2025-06-01,Post-2021,True,361916.6666666667
2025,6,Jun,Thursday,Normal Weekday,Metrobus,382600,2025-06-01,Post-2021,True,360216.6666666667
2025,6,Jun,Tuesday,Normal Weekday,Metrobus,364500,2025-06-01,Post-2021,True,364233.3333333333
2025,6,Jun,Wednesday,Normal Weekday,Metrobus,367550,2025-06-01,Post-2021,True,371550.0
2025,7,Jul,Friday,Normal Weekday,Metrobus,352750,2025-07-01,Post-2021,True,361600.0
2025,7,Jul,Monday,Normal Weekday,Metrobus,381650,2025-07-01,Post-2021,True,367316.6666666667
2025,7,Jul,Thursday,Normal Weekday,Metrobus,398550,2025-07-01,Post-2021,True,377650.0
2025,7,Jul,Tuesday,Normal Weekday,Metrobus,359200,2025-07-01,Post-2021,True,379800.0
2025,7,Jul,Wednesday,Normal Weekday,Metrobus,374550,2025-07-01,Post-2021,True,377433.3333333333
2025,8,Aug,Friday,Normal Weekday,Metrobus,371550,2025-08-01,Post-2021,True,368433.3333333333
2025,8,Aug,Monday,Normal Weekday,Metrobus,387250,2025-08-01,Post-2021,True,377783.3333333333
2025,8,Aug,Thursday,Normal Weekday,Metrobus,414600,2025-08-01,Post-2021,True,391133.3333333333
2025,8,Aug,Tuesday,Normal Weekday,Metrobus,399350,2025-08-01,Post-2021,True,400400.0
2025,8,Aug,Wednesday,Normal Weekday,Metrobus,405750,2025-08-01,Post-2021,True,406566.6666666667
2025,9,Sep,Friday,Normal Weekday,Metrobus,346150,2025-09-01,Post-2021,True,383750.0
2025,9,Sep,Monday,Normal Weekday,Metrobus,365000,2025-09-01,Post-2021,True,372300.0
2025,9,Sep,Thursday,Normal Weekday,Metrobus,394800,2025-09-01,Post-2021,True,368650.0
2025,9,Sep,Tuesday,Normal Weekday,Metrobus,384800,2025-09-01,Post-2021,True,381533.3333333333
2025,9,Sep,Wednesday,Normal Weekday,Metrobus,395300,2025-09-01,Post-2021,True,391633.3333333333
2025,10,Oct,Friday,Normal Weekday,Metrobus,374250,2025-10-01,Post-2021,True,384783.3333333333
2025,10,Oct,Monday,Normal Weekday,Metrobus,366350,2025-10-01,Post-2021,True,378633.3333333333
2025,10,Oct,Thursday,Normal Weekday,Metrobus,410350,2025-10-01,Post-2021,True,383650.0
2025,10,Oct,Tuesday,Normal Weekday,Metrobus,410300,2025-10-01,Post-2021,True,395666.6666666667
2025,10,Oct,Wednesday,Normal Weekday,Metrobus,395300,2025-10-01,Post-2021,True,405316.6666666667
2025,11,Nov,Friday,Normal Weekday,Metrobus,373350,2025-11-01,Post-2021,True,392983.3333333333
2025,11,Nov,Monday,Normal Weekday,Metrobus,333500,2025-11-01,Post-2021,True,367383.3333333333
2025,11,Nov,Thursday,Normal Weekday,Metrobus,400600,2025-11-01,Post-2021,True,369150.0
2025,11,Nov,Tuesday,Normal Weekday,Metrobus,374750,2025-11-01,Post-2021,True,369616.6666666667
2025,11,Nov,Wednesday,Normal Weekday,Metrobus,392900,2025-11-01,Post-2021,True,389416.6666666667
2018,1,Jan,Friday,School Holiday Weekday,Metrobus,268350,2018-01-01,Pre-2020,True,268350.0
2018,1,Jan,Monday,School Holiday Weekday,Metrobus,298500,2018-01-01,Pre-2020,True,283425.0
2018,1,Jan,Thursday,School Holiday Weekday,Metrobus,298100,2018-01-01,Pre-2020,True,288316.6666666667
2018,1,Jan,Tuesday,School Holiday Weekday,Metrobus,295500,2018-01-01,Pre-2020,True,297366.6666666667
2018,1,Jan,Wednesday,School Holiday Weekday,Metrobus,299950,2018-01-01,Pre-2020,True,297850.0
2018,4,Apr,Friday,School Holiday Weekday,Metrobus,367100,2018-04-01,Pre-2020,True,320850.0
2018,4,Apr,Monday,School Holiday Weekday,Metrobus,372550,2018-04-01,Pre-2020,True,346533.3333333333
2018,4,Apr,Thursday,School Holiday Weekday,Metrobus,375100,2018-04-01,Pre-2020,True,371583.3333333333
2018,4,Apr,Tuesday,School Holiday Weekday,Metrobus,356550,2018-04-01,Pre-2020,True,368066.6666666667
2018,4,Apr,Wednesday,School Holiday Weekday,Metrobus,371100,2018-04-01,Pre-2020,True,367583.3333333333
2018,7,Jul,Friday,School Holiday Weekday,Metrobus,322450,2018-07-01,Pre-2020,True,350033.3333333333
2018,7,Jul,Monday,School Holiday Weekday,Metrobus,318950,2018-07-01,Pre-2020,True,337500.0
2018,7,Jul,Thursday,School Holiday Weekday,Metrobus,335250,2018-07-01,Pre-2020,True,325550.0
2018,7,Jul,Tuesday,School Holiday Weekday,Metrobus,305500,2018-07-01,Pre-2020,True,319900.0
2018,7,Jul,Wednesday,School Holiday Weekday,Metrobus,328250,2018-07-01,Pre-2020,True,323000.0
2018,9,Sep,Monday,School Holiday Weekday,Metrobus,343800,2018-09-01,Pre-2020,True,325850.0
2018,9,Sep,Thursday,School Holiday Weekday,Metrobus,368950,2018-09-01,Pre-2020,True,347000.0
2018,9,Sep,Tuesday,School Holiday Weekday,Metrobus,349700,2018-09-01,Pre-2020,True,354150.0
2018,9,Sep,Wednesday,School Holiday Weekday,Metrobus,364600,2018-09-01,Pre-2020,True,361083.3333333333
2018,10,Oct,Friday,School Holiday Weekday,Metrobus,385100,2018-10-01,Pre-2020,True,366466.6666666667
2018,10,Oct,Monday,School Holiday Weekday,Metrobus,361950,2018-10-01,Pre-2020,True,370550.0
2018,10,Oct,Thursday,School Holiday Weekday,Metrobus,389150,2018-10-01,Pre-2020,True,378733.3333333333
2018,10,Oct,Tuesday,School Holiday Weekday,Metrobus,377000,2018-10-01,Pre-2020,True,376033.3333333333
2018,10,Oct,Wednesday,School Holiday Weekday,Metrobus,378750,2018-10-01,Pre-2020,True,381633.3333333333
2018,12,Dec,Friday,School Holiday Weekday,Metrobus,200850,2018-12-01,Pre-2020,True,318866.6666666667
2018,12,Dec,Monday,School Holiday Weekday,Metrobus,184400,2018-12-01,Pre-2020,True,254666.66666666666
2018,12,Dec,Thursday,School Holiday Weekday,Metrobus,190400,2018-12-01,Pre-2020,True,191883.33333333334
2019,1,Jan,Friday,School Holiday Weekday,Metrobus,267050,2019-01-01,Pre-2020,True,213950.0
2019,1,Jan,Monday,School Holiday Weekday,Metrobus,303700,2019-01-01,Pre-2020,True,253716.66666666666
2019,1,Jan,Thursday,School Holiday Weekday,Metrobus,303450,2019-01-01,Pre-2020,True,291400.0
2019,1,Jan,Tuesday,School Holiday Weekday,Metrobus,324500,2019-01-01,Pre-2020,True,310550.0
2019,1,Jan,Wednesday,School Holiday Weekday,Metrobus,302450,2019-01-01,Pre-2020,True,310133.3333333333
2019,4,Apr,Friday,School Holiday Weekday,Metrobus,392300,2019-04-01,Pre-2020,True,339750.0
2019,4,Apr,Monday,School Holiday Weekday,Metrobus,381950,2019-04-01,Pre-2020,True,358900.0
2019,4,Apr,Thursday,School Holiday Weekday,Metrobus,401100,2019-04-01,Pre-2020,True,391783.3333333333
2019,4,Apr,Tuesday,School Holiday Weekday,Metrobus,392200,2019-04-01,Pre-2020,True,391750.0
2019,4,Apr,Wednesday,School Holiday Weekday,Metrobus,395350,2019-04-01,Pre-2020,True,396216.6666666667
